"name","n","m","heuristic","non-permutation insertions [%]","makespan","time.µs."
"vrfl146",500,60,"Pc",70,31161,581642528
"vrfl146",500,60,"Pc",80,31397,601128279
"vrfl146",500,60,"Pc",90,31196,617527150
"vrfl146",500,60,"Pc",100,31200,585087630
"vrfl146",500,60,"LJP",0,31948,158394
"vrfl147",500,60,"NEH",0,31906,118495
"vrfl147",500,60,"NEH",10,31919,198232
"vrfl147",500,60,"NEH",20,31862,288121
"vrfl147",500,60,"NEH",30,31848,375842
"vrfl147",500,60,"NEH",40,31832,449404
"vrfl147",500,60,"NEH",50,31736,522974
"vrfl147",500,60,"NEH",60,31835,598468
"vrfl147",500,60,"NEH",70,31809,644723
"vrfl147",500,60,"NEH",80,31845,703801
"vrfl147",500,60,"NEH",90,31763,805714
"vrfl147",500,60,"NEH",100,31909,865115
"vrfl147",500,60,"BRN",0,31906,114028
"vrfl147",500,60,"BRN",10,31737,376162
"vrfl147",500,60,"BRN",20,31598,685252
"vrfl147",500,60,"BRN",30,31604,943438
"vrfl147",500,60,"BRN",40,31646,1198707
"vrfl147",500,60,"BRN",50,31662,1492434
"vrfl147",500,60,"BRN",60,31567,1747203
"vrfl147",500,60,"BRN",70,31547,1892852
"vrfl147",500,60,"BRN",80,31660,1968926
"vrfl147",500,60,"BRN",90,31571,2279498
"vrfl147",500,60,"BRN",100,31689,2189464
"vrfl147",500,60,"FF",0,31811,110116
"vrfl147",500,60,"FF",10,31845,199117
"vrfl147",500,60,"FF",20,31705,282835
"vrfl147",500,60,"FF",30,31758,362729
"vrfl147",500,60,"FF",40,31747,443131
"vrfl147",500,60,"FF",50,31763,514982
"vrfl147",500,60,"FF",60,31744,584737
"vrfl147",500,60,"FF",70,31869,650505
"vrfl147",500,60,"FF",80,31879,732252
"vrfl147",500,60,"FF",90,31783,803045
"vrfl147",500,60,"FF",100,32086,854057
"vrfl147",500,60,"F5",0,31264,79625057
"vrfl147",500,60,"F5",10,31139,147371108
"vrfl147",500,60,"F5",20,31177,238897352
"vrfl147",500,60,"F5",30,31054,290660376
"vrfl147",500,60,"F5",40,31113,353065371
"vrfl147",500,60,"F5",50,31138,453624543
"vrfl147",500,60,"F5",60,31058,521466786
"vrfl147",500,60,"F5",70,31129,540797441
"vrfl147",500,60,"F5",80,31177,525387863
"vrfl147",500,60,"F5",90,31144,588140140
"vrfl147",500,60,"F5",100,31236,559031547
"vrfl147",500,60,"RN",0,31223,76323175
"vrfl147",500,60,"RN",10,31086,186075613
"vrfl147",500,60,"RN",20,31083,299972949
"vrfl147",500,60,"RN",30,31124,405805859
"vrfl147",500,60,"RN",40,31096,480614778
"vrfl147",500,60,"RN",50,31020,537438936
"vrfl147",500,60,"RN",60,31117,577302894
"vrfl147",500,60,"RN",70,31072,623279591
"vrfl147",500,60,"RN",80,31052,618184310
"vrfl147",500,60,"RN",90,31124,633476582
"vrfl147",500,60,"RN",100,31125,655399580
"vrfl147",500,60,"Pa",0,31057,215251052
"vrfl147",500,60,"Pa",10,30953,562612077
"vrfl147",500,60,"Pa",20,31000,895453136
"vrfl147",500,60,"Pa",30,31009,1183854504
"vrfl147",500,60,"Pa",40,31018,1423705699
"vrfl147",500,60,"Pa",50,30969,1596062028
"vrfl147",500,60,"Pa",60,31069,1681347044
"vrfl147",500,60,"Pa",70,30997,1777844213
"vrfl147",500,60,"Pa",80,31050,1811256388
"vrfl147",500,60,"Pa",90,31043,1790455598
"vrfl147",500,60,"Pa",100,31055,1874100572
"vrfl147",500,60,"Pc",0,31179,75365154
"vrfl147",500,60,"Pc",10,31154,181227714
"vrfl147",500,60,"Pc",20,31198,271450926
"vrfl147",500,60,"Pc",30,31041,387996958
"vrfl147",500,60,"Pc",40,31131,464332333
"vrfl147",500,60,"Pc",50,31121,483196669
"vrfl147",500,60,"Pc",60,31084,559350996
"vrfl147",500,60,"Pc",70,31056,564160792
"vrfl147",500,60,"Pc",80,31051,610477841
"vrfl147",500,60,"Pc",90,31102,617422338
"vrfl147",500,60,"Pc",100,31053,588902755
"vrfl147",500,60,"LJP",0,31847,147199
"vrfl148",500,60,"NEH",0,32000,109938
"vrfl148",500,60,"NEH",10,31965,195780
"vrfl148",500,60,"NEH",20,31899,278407
"vrfl148",500,60,"NEH",30,31823,349860
"vrfl148",500,60,"NEH",40,31796,421098
"vrfl148",500,60,"NEH",50,31956,498311
"vrfl148",500,60,"NEH",60,31929,559227
"vrfl148",500,60,"NEH",70,31910,632862
"vrfl148",500,60,"NEH",80,31970,685036
"vrfl148",500,60,"NEH",90,31887,752853
"vrfl148",500,60,"NEH",100,31906,814528
"vrfl148",500,60,"BRN",0,32000,109869
"vrfl148",500,60,"BRN",10,31753,393070
"vrfl148",500,60,"BRN",20,31727,631049
"vrfl148",500,60,"BRN",30,31717,861017
"vrfl148",500,60,"BRN",40,31502,1145334
"vrfl148",500,60,"BRN",50,31635,1434267
"vrfl148",500,60,"BRN",60,31782,1637124
"vrfl148",500,60,"BRN",70,31708,1900162
"vrfl148",500,60,"BRN",80,31665,2061355
"vrfl148",500,60,"BRN",90,31590,2201696
"vrfl148",500,60,"BRN",100,31750,2304247
"vrfl148",500,60,"FF",0,32059,110104
"vrfl148",500,60,"FF",10,31904,200634
"vrfl148",500,60,"FF",20,31912,286440
"vrfl148",500,60,"FF",30,31901,368861
"vrfl148",500,60,"FF",40,31846,441515
"vrfl148",500,60,"FF",50,31816,517569
"vrfl148",500,60,"FF",60,31907,589664
"vrfl148",500,60,"FF",70,31816,663488
"vrfl148",500,60,"FF",80,31881,738862
"vrfl148",500,60,"FF",90,31958,829419
"vrfl148",500,60,"FF",100,31863,864930
"vrfl148",500,60,"F5",0,31249,82381938
"vrfl148",500,60,"F5",10,31134,193373076
"vrfl148",500,60,"F5",20,31134,289298926
"vrfl148",500,60,"F5",30,31185,379757241
"vrfl148",500,60,"F5",40,31079,441161095
"vrfl148",500,60,"F5",50,31133,458436335
"vrfl148",500,60,"F5",60,31159,541306763
"vrfl148",500,60,"F5",70,31220,553009902
"vrfl148",500,60,"F5",80,31223,588740867
"vrfl148",500,60,"F5",90,31218,558756445
"vrfl148",500,60,"F5",100,31338,527361485
"vrfl148",500,60,"RN",0,31257,75351036
"vrfl148",500,60,"RN",10,31162,181815012
"vrfl148",500,60,"RN",20,31081,302030548
"vrfl148",500,60,"RN",30,31268,398354223
"vrfl148",500,60,"RN",40,31116,489659928
"vrfl148",500,60,"RN",50,31109,534956694
"vrfl148",500,60,"RN",60,31150,580155879
"vrfl148",500,60,"RN",70,31232,625235543
"vrfl148",500,60,"RN",80,31129,625575633
"vrfl148",500,60,"RN",90,31083,625929556
"vrfl148",500,60,"RN",100,31145,638221706
"vrfl148",500,60,"Pa",0,31041,209800981
"vrfl148",500,60,"Pa",10,30995,554234543
"vrfl148",500,60,"Pa",20,30964,917416849
"vrfl148",500,60,"Pa",30,31091,1109743258
"vrfl148",500,60,"Pa",40,31099,1295100648
"vrfl148",500,60,"Pa",50,31047,1446438033
"vrfl148",500,60,"Pa",60,31146,1566434747
"vrfl148",500,60,"Pa",70,31069,1694313060
"vrfl148",500,60,"Pa",80,31070,1852721570
"vrfl148",500,60,"Pa",90,31034,1788625256
"vrfl148",500,60,"Pa",100,31044,1785406479
"vrfl148",500,60,"Pc",0,31187,74656595
"vrfl148",500,60,"Pc",10,31076,186376106
"vrfl148",500,60,"Pc",20,31078,297375017
"vrfl148",500,60,"Pc",30,31169,362627873
"vrfl148",500,60,"Pc",40,31242,419991022
"vrfl148",500,60,"Pc",50,31152,506792195
"vrfl148",500,60,"Pc",60,31068,550820625
"vrfl148",500,60,"Pc",70,31160,588775544
"vrfl148",500,60,"Pc",80,31067,627575910
"vrfl148",500,60,"Pc",90,31166,632240022
"vrfl148",500,60,"Pc",100,31115,688983386
"vrfl148",500,60,"LJP",0,31857,153912
"vrfl149",500,60,"NEH",0,31918,110891
"vrfl149",500,60,"NEH",10,31865,201105
"vrfl149",500,60,"NEH",20,31846,283793
"vrfl149",500,60,"NEH",30,31826,364680
"vrfl149",500,60,"NEH",40,31844,446266
"vrfl149",500,60,"NEH",50,31842,522971
"vrfl149",500,60,"NEH",60,31915,585254
"vrfl149",500,60,"NEH",70,31885,670100
"vrfl149",500,60,"NEH",80,32161,733619
"vrfl149",500,60,"NEH",90,31910,810302
"vrfl149",500,60,"NEH",100,31958,862000
"vrfl149",500,60,"BRN",0,31918,110900
"vrfl149",500,60,"BRN",10,31669,383149
"vrfl149",500,60,"BRN",20,31615,677381
"vrfl149",500,60,"BRN",30,31579,888579
"vrfl149",500,60,"BRN",40,31589,1194940
"vrfl149",500,60,"BRN",50,31696,1392698
"vrfl149",500,60,"BRN",60,31667,1639646
"vrfl149",500,60,"BRN",70,31543,1859083
"vrfl149",500,60,"BRN",80,31620,2023195
"vrfl149",500,60,"BRN",90,31755,2278800
"vrfl149",500,60,"BRN",100,31739,2277728
"vrfl149",500,60,"FF",0,31933,110891
"vrfl149",500,60,"FF",10,31904,194614
"vrfl149",500,60,"FF",20,31919,274127
"vrfl149",500,60,"FF",30,31906,350728
"vrfl149",500,60,"FF",40,31882,418148
"vrfl149",500,60,"FF",50,31894,487055
"vrfl149",500,60,"FF",60,31952,551347
"vrfl149",500,60,"FF",70,31710,628498
"vrfl149",500,60,"FF",80,31777,681182
"vrfl149",500,60,"FF",90,32029,735410
"vrfl149",500,60,"FF",100,31924,812541
"vrfl149",500,60,"F5",0,31310,78636698
"vrfl149",500,60,"F5",10,31220,171159850
"vrfl149",500,60,"F5",20,31210,268227924
"vrfl149",500,60,"F5",30,31247,319584379
"vrfl149",500,60,"F5",40,31236,393051901
"vrfl149",500,60,"F5",50,31243,428242162
"vrfl149",500,60,"F5",60,31194,443249155
"vrfl149",500,60,"F5",70,31216,488796458
"vrfl149",500,60,"F5",80,31167,527530210
"vrfl149",500,60,"F5",90,31213,497224702
"vrfl149",500,60,"F5",100,31200,527149941
"vrfl149",500,60,"RN",0,31151,75474424
"vrfl149",500,60,"RN",10,31115,178232399
"vrfl149",500,60,"RN",20,31018,291183609
"vrfl149",500,60,"RN",30,31150,389832009
"vrfl149",500,60,"RN",40,31131,443338544
"vrfl149",500,60,"RN",50,31178,515916326
"vrfl149",500,60,"RN",60,31135,557068453
"vrfl149",500,60,"RN",70,31129,573047227
"vrfl149",500,60,"RN",80,31074,595982602
"vrfl149",500,60,"RN",90,31011,591116345
"vrfl149",500,60,"RN",100,31154,602678783
"vrfl149",500,60,"Pa",0,31103,216277320
"vrfl149",500,60,"Pa",10,31075,573120006
"vrfl149",500,60,"Pa",20,31005,842422513
"vrfl149",500,60,"Pa",30,31080,1170149244
"vrfl149",500,60,"Pa",40,31050,1388172247
"vrfl149",500,60,"Pa",50,31050,1548667383
"vrfl149",500,60,"Pa",60,31108,1626188548
"vrfl149",500,60,"Pa",70,31093,1687093339
"vrfl149",500,60,"Pa",80,31045,1832570991
"vrfl149",500,60,"Pa",90,31069,1778033614
"vrfl149",500,60,"Pa",100,31036,1838960234
"vrfl149",500,60,"Pc",0,31210,70285820
"vrfl149",500,60,"Pc",10,31089,171531627
"vrfl149",500,60,"Pc",20,31103,265308340
"vrfl149",500,60,"Pc",30,31121,350629109
"vrfl149",500,60,"Pc",40,31221,422367747
"vrfl149",500,60,"Pc",50,31180,481102224
"vrfl149",500,60,"Pc",60,31142,506201506
"vrfl149",500,60,"Pc",70,31096,557720996
"vrfl149",500,60,"Pc",80,31088,590108163
"vrfl149",500,60,"Pc",90,31093,582369496
"vrfl149",500,60,"Pc",100,31237,584020378
"vrfl149",500,60,"LJP",0,31865,147906
"vrfl150",500,60,"NEH",0,31950,110437
"vrfl150",500,60,"NEH",10,31946,199015
"vrfl150",500,60,"NEH",20,31974,283825
"vrfl150",500,60,"NEH",30,31947,360927
"vrfl150",500,60,"NEH",40,31928,440602
"vrfl150",500,60,"NEH",50,31898,508361
"vrfl150",500,60,"NEH",60,31911,572519
"vrfl150",500,60,"NEH",70,31898,640854
"vrfl150",500,60,"NEH",80,31996,707183
"vrfl150",500,60,"NEH",90,31888,773509
"vrfl150",500,60,"NEH",100,32055,848280
"vrfl150",500,60,"BRN",0,31950,113580
"vrfl150",500,60,"BRN",10,31747,401835
"vrfl150",500,60,"BRN",20,31715,635146
"vrfl150",500,60,"BRN",30,31607,956377
"vrfl150",500,60,"BRN",40,31652,1179192
"vrfl150",500,60,"BRN",50,31646,1377319
"vrfl150",500,60,"BRN",60,31817,1599373
"vrfl150",500,60,"BRN",70,31726,1920581
"vrfl150",500,60,"BRN",80,31697,1951887
"vrfl150",500,60,"BRN",90,31757,2102472
"vrfl150",500,60,"BRN",100,31735,2280515
"vrfl150",500,60,"FF",0,31998,113240
"vrfl150",500,60,"FF",10,31939,200859
"vrfl150",500,60,"FF",20,31902,283661
"vrfl150",500,60,"FF",30,31914,365672
"vrfl150",500,60,"FF",40,31894,431655
"vrfl150",500,60,"FF",50,31903,511139
"vrfl150",500,60,"FF",60,31847,582657
"vrfl150",500,60,"FF",70,32032,659131
"vrfl150",500,60,"FF",80,32019,719898
"vrfl150",500,60,"FF",90,31998,780801
"vrfl150",500,60,"FF",100,32075,834816
"vrfl150",500,60,"F5",0,31309,78744115
"vrfl150",500,60,"F5",10,31227,181366370
"vrfl150",500,60,"F5",20,31310,273541690
"vrfl150",500,60,"F5",30,31314,366850241
"vrfl150",500,60,"F5",40,31182,427460520
"vrfl150",500,60,"F5",50,31200,482984332
"vrfl150",500,60,"F5",60,31272,528343901
"vrfl150",500,60,"F5",70,31168,550379765
"vrfl150",500,60,"F5",80,31235,556284468
"vrfl150",500,60,"F5",90,31307,536324587
"vrfl150",500,60,"F5",100,31250,563508006
"vrfl150",500,60,"RN",0,31215,74157877
"vrfl150",500,60,"RN",10,31180,187679617
"vrfl150",500,60,"RN",20,31130,305963892
"vrfl150",500,60,"RN",30,31222,407093234
"vrfl150",500,60,"RN",40,31132,479858604
"vrfl150",500,60,"RN",50,31181,546212964
"vrfl150",500,60,"RN",60,31143,577894335
"vrfl150",500,60,"RN",70,31107,597315799
"vrfl150",500,60,"RN",80,31211,573284491
"vrfl150",500,60,"RN",90,31127,605445210
"vrfl150",500,60,"RN",100,31207,635736806
"vrfl150",500,60,"Pa",0,31257,215416987
"vrfl150",500,60,"Pa",10,31086,568632988
"vrfl150",500,60,"Pa",20,31150,866851916
"vrfl150",500,60,"Pa",30,31138,1172964663
"vrfl150",500,60,"Pa",40,31071,1399157944
"vrfl150",500,60,"Pa",50,31105,1504533876
"vrfl150",500,60,"Pa",60,31152,1658966679
"vrfl150",500,60,"Pa",70,31143,1711364615
"vrfl150",500,60,"Pa",80,31127,1793866412
"vrfl150",500,60,"Pa",90,31078,1741357670
"vrfl150",500,60,"Pa",100,31150,1712350788
"vrfl150",500,60,"Pc",0,31239,62260154
"vrfl150",500,60,"Pc",10,31134,174423892
"vrfl150",500,60,"Pc",20,31116,240101826
"vrfl150",500,60,"Pc",30,31247,325930302
"vrfl150",500,60,"Pc",40,31149,409946740
"vrfl150",500,60,"Pc",50,31133,424897016
"vrfl150",500,60,"Pc",60,31209,517204932
"vrfl150",500,60,"Pc",70,31214,507019089
"vrfl150",500,60,"Pc",80,31220,562515169
"vrfl150",500,60,"Pc",90,31165,553822362
"vrfl150",500,60,"Pc",100,31226,596539537
"vrfl150",500,60,"LJP",0,31903,156194
"vrfl151",600,20,"NEH",0,31969,47301
"vrfl151",600,20,"NEH",10,32025,81305
"vrfl151",600,20,"NEH",20,31930,116067
"vrfl151",600,20,"NEH",30,31917,148359
"vrfl151",600,20,"NEH",40,31938,175639
"vrfl151",600,20,"NEH",50,31987,198790
"vrfl151",600,20,"NEH",60,31922,224272
"vrfl151",600,20,"NEH",70,31855,243536
"vrfl151",600,20,"NEH",80,32016,252421
"vrfl151",600,20,"NEH",90,32014,272449
"vrfl151",600,20,"NEH",100,31911,276765
"vrfl151",600,20,"BRN",0,31969,47261
"vrfl151",600,20,"BRN",10,31807,134828
"vrfl151",600,20,"BRN",20,31806,206785
"vrfl151",600,20,"BRN",30,31917,288208
"vrfl151",600,20,"BRN",40,31836,368198
"vrfl151",600,20,"BRN",50,31861,411105
"vrfl151",600,20,"BRN",60,31863,452121
"vrfl151",600,20,"BRN",70,31869,495847
"vrfl151",600,20,"BRN",80,31835,552684
"vrfl151",600,20,"BRN",90,31849,605491
"vrfl151",600,20,"BRN",100,31801,606763
"vrfl151",600,20,"FF",0,31981,48789
"vrfl151",600,20,"FF",10,31926,84976
"vrfl151",600,20,"FF",20,31954,119539
"vrfl151",600,20,"FF",30,31863,148934
"vrfl151",600,20,"FF",40,31895,175882
"vrfl151",600,20,"FF",50,31900,203219
"vrfl151",600,20,"FF",60,31913,221441
"vrfl151",600,20,"FF",70,31966,242161
"vrfl151",600,20,"FF",80,31828,259672
"vrfl151",600,20,"FF",90,31908,277285
"vrfl151",600,20,"FF",100,31898,292177
"vrfl151",600,20,"F5",0,31558,34489776
"vrfl151",600,20,"F5",10,31539,75560249
"vrfl151",600,20,"F5",20,31549,117368836
"vrfl151",600,20,"F5",30,31558,130128395
"vrfl151",600,20,"F5",40,31482,151776737
"vrfl151",600,20,"F5",50,31526,146654819
"vrfl151",600,20,"F5",60,31510,156099867
"vrfl151",600,20,"F5",70,31529,170157623
"vrfl151",600,20,"F5",80,31520,196036438
"vrfl151",600,20,"F5",90,31605,192778961
"vrfl151",600,20,"F5",100,31467,159732637
"vrfl151",600,20,"RN",0,31583,36133753
"vrfl151",600,20,"RN",10,31526,84147893
"vrfl151",600,20,"RN",20,31489,122060593
"vrfl151",600,20,"RN",30,31525,150818810
"vrfl151",600,20,"RN",40,31511,173494465
"vrfl151",600,20,"RN",50,31505,185056146
"vrfl151",600,20,"RN",60,31527,193754216
"vrfl151",600,20,"RN",70,31492,211843596
"vrfl151",600,20,"RN",80,31490,184139982
"vrfl151",600,20,"RN",90,31518,216028895
"vrfl151",600,20,"RN",100,31574,194859361
"vrfl151",600,20,"Pa",0,31516,84091886
"vrfl151",600,20,"Pa",10,31478,189832262
"vrfl151",600,20,"Pa",20,31468,262152342
"vrfl151",600,20,"Pa",30,31455,373199280
"vrfl151",600,20,"Pa",40,31476,429203981
"vrfl151",600,20,"Pa",50,31495,477307373
"vrfl151",600,20,"Pa",60,31500,476578557
"vrfl151",600,20,"Pa",70,31495,520077061
"vrfl151",600,20,"Pa",80,31484,535877610
"vrfl151",600,20,"Pa",90,31501,544948553
"vrfl151",600,20,"Pa",100,31471,512036290
"vrfl151",600,20,"Pc",0,31592,8547834
"vrfl151",600,20,"Pc",10,31555,18749762
"vrfl151",600,20,"Pc",20,31570,23886873
"vrfl151",600,20,"Pc",30,31542,35035874
"vrfl151",600,20,"Pc",40,31577,36840230
"vrfl151",600,20,"Pc",50,31627,38887582
"vrfl151",600,20,"Pc",60,31522,43305333
"vrfl151",600,20,"Pc",70,31554,45277814
"vrfl151",600,20,"Pc",80,31594,45121721
"vrfl151",600,20,"Pc",90,31540,50312486
"vrfl151",600,20,"Pc",100,31523,47439522
"vrfl151",600,20,"LJP",0,31871,131517
"vrfl152",600,20,"NEH",0,31962,46859
"vrfl152",600,20,"NEH",10,31975,80328
"vrfl152",600,20,"NEH",20,31978,113613
"vrfl152",600,20,"NEH",30,31920,132492
"vrfl152",600,20,"NEH",40,31958,170532
"vrfl152",600,20,"NEH",50,32040,193060
"vrfl152",600,20,"NEH",60,31946,210141
"vrfl152",600,20,"NEH",70,32010,225657
"vrfl152",600,20,"NEH",80,31991,247543
"vrfl152",600,20,"NEH",90,31966,259020
"vrfl152",600,20,"NEH",100,32064,267550
"vrfl152",600,20,"BRN",0,31962,46663
"vrfl152",600,20,"BRN",10,31841,127088
"vrfl152",600,20,"BRN",20,31808,196376
"vrfl152",600,20,"BRN",30,31886,263499
"vrfl152",600,20,"BRN",40,31784,330673
"vrfl152",600,20,"BRN",50,31869,392502
"vrfl152",600,20,"BRN",60,31901,439421
"vrfl152",600,20,"BRN",70,31953,480199
"vrfl152",600,20,"BRN",80,31816,462433
"vrfl152",600,20,"BRN",90,31978,553878
"vrfl152",600,20,"BRN",100,31903,576530
"vrfl152",600,20,"FF",0,31808,48294
"vrfl152",600,20,"FF",10,31796,79555
"vrfl152",600,20,"FF",20,31795,108373
"vrfl152",600,20,"FF",30,31906,133983
"vrfl152",600,20,"FF",40,31825,161270
"vrfl152",600,20,"FF",50,31920,182969
"vrfl152",600,20,"FF",60,31911,202103
"vrfl152",600,20,"FF",70,31854,214851
"vrfl152",600,20,"FF",80,31994,233575
"vrfl152",600,20,"FF",90,31970,234741
"vrfl152",600,20,"FF",100,31848,272120
"vrfl152",600,20,"F5",0,31521,30859457
"vrfl152",600,20,"F5",10,31482,72177265
"vrfl152",600,20,"F5",20,31476,96450180
"vrfl152",600,20,"F5",30,31572,115445634
"vrfl152",600,20,"F5",40,31531,136644599
"vrfl152",600,20,"F5",50,31607,138091121
"vrfl152",600,20,"F5",60,31511,156785632
"vrfl152",600,20,"F5",70,31518,159580857
"vrfl152",600,20,"F5",80,31576,164011600
"vrfl152",600,20,"F5",90,31567,163606095
"vrfl152",600,20,"F5",100,31532,175046152
"vrfl152",600,20,"RN",0,31518,39069355
"vrfl152",600,20,"RN",10,31504,79036506
"vrfl152",600,20,"RN",20,31508,112731980
"vrfl152",600,20,"RN",30,31507,143606880
"vrfl152",600,20,"RN",40,31524,159916209
"vrfl152",600,20,"RN",50,31493,173512899
"vrfl152",600,20,"RN",60,31513,192054660
"vrfl152",600,20,"RN",70,31522,200949804
"vrfl152",600,20,"RN",80,31558,201600635
"vrfl152",600,20,"RN",90,31503,203134549
"vrfl152",600,20,"RN",100,31505,199126081
"vrfl152",600,20,"Pa",0,31520,79588827
"vrfl152",600,20,"Pa",10,31497,203202227
"vrfl152",600,20,"Pa",20,31510,287292111
"vrfl152",600,20,"Pa",30,31492,334978859
"vrfl152",600,20,"Pa",40,31515,396005404
"vrfl152",600,20,"Pa",50,31461,401357428
"vrfl152",600,20,"Pa",60,31484,432487337
"vrfl152",600,20,"Pa",70,31522,454784326
"vrfl152",600,20,"Pa",80,31453,439784952
"vrfl152",600,20,"Pa",90,31511,490357226
"vrfl152",600,20,"Pa",100,31469,463776467
"vrfl152",600,20,"Pc",0,31628,5689994
"vrfl152",600,20,"Pc",10,31595,13260786
"vrfl152",600,20,"Pc",20,31630,19792808
"vrfl152",600,20,"Pc",30,31539,24176025
"vrfl152",600,20,"Pc",40,31644,24928020
"vrfl152",600,20,"Pc",50,31606,24243572
"vrfl152",600,20,"Pc",60,31556,28137137
"vrfl152",600,20,"Pc",70,31586,35446858
"vrfl152",600,20,"Pc",80,31585,33055869
"vrfl152",600,20,"Pc",90,31573,35372598
"vrfl152",600,20,"Pc",100,31523,32056891
"vrfl152",600,20,"LJP",0,31769,113978
"vrfl153",600,20,"NEH",0,32065,47664
"vrfl153",600,20,"NEH",10,32054,84427
"vrfl153",600,20,"NEH",20,31981,117782
"vrfl153",600,20,"NEH",30,32032,148131
"vrfl153",600,20,"NEH",40,32057,174800
"vrfl153",600,20,"NEH",50,31961,201532
"vrfl153",600,20,"NEH",60,31946,221513
"vrfl153",600,20,"NEH",70,32063,241843
"vrfl153",600,20,"NEH",80,31958,261194
"vrfl153",600,20,"NEH",90,32028,260673
"vrfl153",600,20,"NEH",100,31988,280570
"vrfl153",600,20,"BRN",0,32065,46430
"vrfl153",600,20,"BRN",10,31921,134660
"vrfl153",600,20,"BRN",20,31899,208272
"vrfl153",600,20,"BRN",30,31832,273364
"vrfl153",600,20,"BRN",40,31863,336583
"vrfl153",600,20,"BRN",50,31844,409847
"vrfl153",600,20,"BRN",60,31822,449081
"vrfl153",600,20,"BRN",70,31871,510554
"vrfl153",600,20,"BRN",80,31993,584981
"vrfl153",600,20,"BRN",90,31891,600342
"vrfl153",600,20,"BRN",100,31869,619749
"vrfl153",600,20,"FF",0,31937,49032
"vrfl153",600,20,"FF",10,31980,82811
"vrfl153",600,20,"FF",20,32020,113776
"vrfl153",600,20,"FF",30,32055,141414
"vrfl153",600,20,"FF",40,31918,167310
"vrfl153",600,20,"FF",50,32031,191506
"vrfl153",600,20,"FF",60,31974,209977
"vrfl153",600,20,"FF",70,31963,223341
"vrfl153",600,20,"FF",80,31982,234542
"vrfl153",600,20,"FF",90,32114,246210
"vrfl153",600,20,"FF",100,31905,257485
"vrfl153",600,20,"F5",0,31595,34008848
"vrfl153",600,20,"F5",10,31665,73452268
"vrfl153",600,20,"F5",20,31594,108152699
"vrfl153",600,20,"F5",30,31591,128495820
"vrfl153",600,20,"F5",40,31558,147196851
"vrfl153",600,20,"F5",50,31548,166585540
"vrfl153",600,20,"F5",60,31542,182947281
"vrfl153",600,20,"F5",70,31635,190585136
"vrfl153",600,20,"F5",80,31580,194675245
"vrfl153",600,20,"F5",90,31613,192999426
"vrfl153",600,20,"F5",100,31520,192360585
"vrfl153",600,20,"RN",0,31576,40223072
"vrfl153",600,20,"RN",10,31580,82070931
"vrfl153",600,20,"RN",20,31563,116133910
"vrfl153",600,20,"RN",30,31599,145471730
"vrfl153",600,20,"RN",40,31632,163538438
"vrfl153",600,20,"RN",50,31551,187591339
"vrfl153",600,20,"RN",60,31591,192402537
"vrfl153",600,20,"RN",70,31562,197648431
"vrfl153",600,20,"RN",80,31586,207267297
"vrfl153",600,20,"RN",90,31588,202922428
"vrfl153",600,20,"RN",100,31602,203802574
"vrfl153",600,20,"Pa",0,31634,88147174
"vrfl153",600,20,"Pa",10,31560,204141954
"vrfl153",600,20,"Pa",20,31578,277709137
"vrfl153",600,20,"Pa",30,31593,358196450
"vrfl153",600,20,"Pa",40,31603,450741657
"vrfl153",600,20,"Pa",50,31522,443518657
"vrfl153",600,20,"Pa",60,31564,454613913
"vrfl153",600,20,"Pa",70,31583,496891792
"vrfl153",600,20,"Pa",80,31589,547884125
"vrfl153",600,20,"Pa",90,31527,490546343
"vrfl153",600,20,"Pa",100,31531,493499364
"vrfl153",600,20,"Pc",0,31634,8695040
"vrfl153",600,20,"Pc",10,31660,15751216
"vrfl153",600,20,"Pc",20,31666,23119417
"vrfl153",600,20,"Pc",30,31641,28173396
"vrfl153",600,20,"Pc",40,31650,36051946
"vrfl153",600,20,"Pc",50,31627,39111933
"vrfl153",600,20,"Pc",60,31642,39171096
"vrfl153",600,20,"Pc",70,31647,45558094
"vrfl153",600,20,"Pc",80,31682,45839192
"vrfl153",600,20,"Pc",90,31643,44213863
"vrfl153",600,20,"Pc",100,31605,42327248
"vrfl153",600,20,"LJP",0,31924,126198
"vrfl154",600,20,"NEH",0,31967,47727
"vrfl154",600,20,"NEH",10,32027,82282
"vrfl154",600,20,"NEH",20,31979,116162
"vrfl154",600,20,"NEH",30,32087,146488
"vrfl154",600,20,"NEH",40,31976,170649
"vrfl154",600,20,"NEH",50,31963,198962
"vrfl154",600,20,"NEH",60,31987,215069
"vrfl154",600,20,"NEH",70,32087,227625
"vrfl154",600,20,"NEH",80,31939,246923
"vrfl154",600,20,"NEH",90,32018,257745
"vrfl154",600,20,"NEH",100,31952,265991
"vrfl154",600,20,"BRN",0,31967,48067
"vrfl154",600,20,"BRN",10,31870,130060
"vrfl154",600,20,"BRN",20,31831,213871
"vrfl154",600,20,"BRN",30,31835,272015
"vrfl154",600,20,"BRN",40,31761,324953
"vrfl154",600,20,"BRN",50,31874,382154
"vrfl154",600,20,"BRN",60,31900,430425
"vrfl154",600,20,"BRN",70,31851,487982
"vrfl154",600,20,"BRN",80,31884,528737
"vrfl154",600,20,"BRN",90,32004,566770
"vrfl154",600,20,"BRN",100,31926,614936
"vrfl154",600,20,"FF",0,32001,50635
"vrfl154",600,20,"FF",10,31929,83528
"vrfl154",600,20,"FF",20,31972,113499
