"name","n","m","heuristic","non-permutation insertions [%]","makespan","time.µs."
"ta031",50,5,"BRN",90,2733,400
"ta031",50,5,"BRN",100,2733,461
"ta031",50,5,"FF",0,2733,98
"ta031",50,5,"FF",10,2733,138
"ta031",50,5,"FF",20,2750,145
"ta031",50,5,"FF",30,2750,190
"ta031",50,5,"FF",40,2750,206
"ta031",50,5,"FF",50,2755,232
"ta031",50,5,"FF",60,2750,241
"ta031",50,5,"FF",70,2750,216
"ta031",50,5,"FF",80,2750,269
"ta031",50,5,"FF",90,2750,243
"ta031",50,5,"FF",100,2750,282
"ta031",50,5,"F5",0,2729,3797
"ta031",50,5,"F5",10,2729,5991
"ta031",50,5,"F5",20,2729,7622
"ta031",50,5,"F5",30,2729,8644
"ta031",50,5,"F5",40,2729,9623
"ta031",50,5,"F5",50,2729,10666
"ta031",50,5,"F5",60,2729,11563
"ta031",50,5,"F5",70,2729,12371
"ta031",50,5,"F5",80,2729,12568
"ta031",50,5,"F5",90,2729,12398
"ta031",50,5,"F5",100,2729,12401
"ta031",50,5,"RN",0,2729,6279
"ta031",50,5,"RN",10,2729,9218
"ta031",50,5,"RN",20,2729,11608
"ta031",50,5,"RN",30,2729,13491
"ta031",50,5,"RN",40,2729,14935
"ta031",50,5,"RN",50,2729,18025
"ta031",50,5,"RN",60,2729,18700
"ta031",50,5,"RN",70,2729,18974
"ta031",50,5,"RN",80,2729,18933
"ta031",50,5,"RN",90,2729,19072
"ta031",50,5,"RN",100,2729,19495
"ta031",50,5,"Pa",0,2729,7702
"ta031",50,5,"Pa",10,2729,11274
"ta031",50,5,"Pa",20,2729,14445
"ta031",50,5,"Pa",30,2729,16130
"ta031",50,5,"Pa",40,2729,18062
"ta031",50,5,"Pa",50,2729,20237
"ta031",50,5,"Pa",60,2729,21140
"ta031",50,5,"Pa",70,2729,25682
"ta031",50,5,"Pa",80,2729,25366
"ta031",50,5,"Pa",90,2729,25903
"ta031",50,5,"Pa",100,2729,25355
"ta031",50,5,"Pc",0,2732,610
"ta031",50,5,"Pc",10,2732,773
"ta031",50,5,"Pc",20,2732,992
"ta031",50,5,"Pc",30,2732,1038
"ta031",50,5,"Pc",40,2732,1143
"ta031",50,5,"Pc",50,2732,1438
"ta031",50,5,"Pc",60,2732,1504
"ta031",50,5,"Pc",70,2732,1641
"ta031",50,5,"Pc",80,2732,1665
"ta031",50,5,"Pc",90,2732,1724
"ta031",50,5,"Pc",100,2732,1718
"ta031",50,5,"LJP",0,2732,672
"ta032",50,5,"NEH",0,2843,83
"ta032",50,5,"NEH",10,2843,100
"ta032",50,5,"NEH",20,2872,136
"ta032",50,5,"NEH",30,2872,158
"ta032",50,5,"NEH",40,2872,173
"ta032",50,5,"NEH",50,2872,209
"ta032",50,5,"NEH",60,2872,217
"ta032",50,5,"NEH",70,2872,250
"ta032",50,5,"NEH",80,2872,232
"ta032",50,5,"NEH",90,2872,250
"ta032",50,5,"NEH",100,2872,243
"ta032",50,5,"BRN",0,2843,80
"ta032",50,5,"BRN",10,2838,169
"ta032",50,5,"BRN",20,2872,191
"ta032",50,5,"BRN",30,2872,265
"ta032",50,5,"BRN",40,2872,319
"ta032",50,5,"BRN",50,2872,325
"ta032",50,5,"BRN",60,2872,387
"ta032",50,5,"BRN",70,2872,393
"ta032",50,5,"BRN",80,2872,466
"ta032",50,5,"BRN",90,2872,506
"ta032",50,5,"BRN",100,2877,538
"ta032",50,5,"FF",0,2882,108
"ta032",50,5,"FF",10,2882,139
"ta032",50,5,"FF",20,2882,159
"ta032",50,5,"FF",30,2877,184
"ta032",50,5,"FF",40,2877,216
"ta032",50,5,"FF",50,2877,253
"ta032",50,5,"FF",60,2877,233
"ta032",50,5,"FF",70,2877,251
"ta032",50,5,"FF",80,2877,273
"ta032",50,5,"FF",90,2877,266
"ta032",50,5,"FF",100,2877,268
"ta032",50,5,"F5",0,2838,3461
"ta032",50,5,"F5",10,2838,5328
"ta032",50,5,"F5",20,2838,6647
"ta032",50,5,"F5",30,2838,7588
"ta032",50,5,"F5",40,2838,8229
"ta032",50,5,"F5",50,2838,9482
"ta032",50,5,"F5",60,2838,9748
"ta032",50,5,"F5",70,2838,10140
"ta032",50,5,"F5",80,2838,9782
"ta032",50,5,"F5",90,2838,9756
"ta032",50,5,"F5",100,2838,9705
"ta032",50,5,"RN",0,2838,5652
"ta032",50,5,"RN",10,2838,8056
"ta032",50,5,"RN",20,2838,10016
"ta032",50,5,"RN",30,2838,12371
"ta032",50,5,"RN",40,2838,13487
"ta032",50,5,"RN",50,2838,14996
"ta032",50,5,"RN",60,2838,15408
"ta032",50,5,"RN",70,2838,15996
"ta032",50,5,"RN",80,2838,15657
"ta032",50,5,"RN",90,2838,15681
"ta032",50,5,"RN",100,2838,15754
"ta032",50,5,"Pa",0,2838,6458
"ta032",50,5,"Pa",10,2838,9461
"ta032",50,5,"Pa",20,2838,12105
"ta032",50,5,"Pa",30,2838,16309
"ta032",50,5,"Pa",40,2838,18101
"ta032",50,5,"Pa",50,2838,20072
"ta032",50,5,"Pa",60,2838,20605
"ta032",50,5,"Pa",70,2838,21155
"ta032",50,5,"Pa",80,2838,19700
"ta032",50,5,"Pa",90,2838,19455
"ta032",50,5,"Pa",100,2838,19804
"ta032",50,5,"Pc",0,2838,642
"ta032",50,5,"Pc",10,2838,836
"ta032",50,5,"Pc",20,2848,795
"ta032",50,5,"Pc",30,2848,944
"ta032",50,5,"Pc",40,2848,1080
"ta032",50,5,"Pc",50,2848,1463
"ta032",50,5,"Pc",60,2848,1502
"ta032",50,5,"Pc",70,2848,1576
"ta032",50,5,"Pc",80,2848,1502
"ta032",50,5,"Pc",90,2848,1527
"ta032",50,5,"Pc",100,2848,1560
"ta032",50,5,"LJP",0,2882,381
"ta033",50,5,"NEH",0,2640,73
"ta033",50,5,"NEH",10,2640,109
"ta033",50,5,"NEH",20,2637,148
"ta033",50,5,"NEH",30,2640,152
"ta033",50,5,"NEH",40,2640,186
"ta033",50,5,"NEH",50,2640,191
"ta033",50,5,"NEH",60,2640,214
"ta033",50,5,"NEH",70,2640,231
"ta033",50,5,"NEH",80,2640,233
"ta033",50,5,"NEH",90,2640,229
"ta033",50,5,"NEH",100,2640,226
"ta033",50,5,"BRN",0,2640,74
"ta033",50,5,"BRN",10,2640,143
"ta033",50,5,"BRN",20,2640,207
"ta033",50,5,"BRN",30,2640,266
"ta033",50,5,"BRN",40,2623,391
"ta033",50,5,"BRN",50,2623,466
"ta033",50,5,"BRN",60,2621,557
"ta033",50,5,"BRN",70,2621,592
"ta033",50,5,"BRN",80,2621,615
"ta033",50,5,"BRN",90,2621,694
"ta033",50,5,"BRN",100,2621,689
"ta033",50,5,"FF",0,2665,86
"ta033",50,5,"FF",10,2665,110
"ta033",50,5,"FF",20,2665,140
"ta033",50,5,"FF",30,2665,166
"ta033",50,5,"FF",40,2665,201
"ta033",50,5,"FF",50,2665,211
"ta033",50,5,"FF",60,2644,236
"ta033",50,5,"FF",70,2648,267
"ta033",50,5,"FF",80,2648,293
"ta033",50,5,"FF",90,2664,300
"ta033",50,5,"FF",100,2660,325
"ta033",50,5,"F5",0,2621,4497
"ta033",50,5,"F5",10,2621,7478
"ta033",50,5,"F5",20,2613,9084
"ta033",50,5,"F5",30,2613,10408
"ta033",50,5,"F5",40,2613,11169
"ta033",50,5,"F5",50,2613,11951
"ta033",50,5,"F5",60,2613,12949
"ta033",50,5,"F5",70,2613,13211
"ta033",50,5,"F5",80,2618,13333
"ta033",50,5,"F5",90,2618,13387
"ta033",50,5,"F5",100,2618,13370
"ta033",50,5,"RN",0,2621,6471
"ta033",50,5,"RN",10,2613,9987
"ta033",50,5,"RN",20,2617,12516
"ta033",50,5,"RN",30,2618,14572
"ta033",50,5,"RN",40,2618,16023
"ta033",50,5,"RN",50,2625,18697
"ta033",50,5,"RN",60,2618,19807
"ta033",50,5,"RN",70,2625,20256
"ta033",50,5,"RN",80,2621,18372
"ta033",50,5,"RN",90,2621,18479
"ta033",50,5,"RN",100,2621,18578
"ta033",50,5,"Pa",0,2621,10084
"ta033",50,5,"Pa",10,2613,16714
"ta033",50,5,"Pa",20,2613,22184
"ta033",50,5,"Pa",30,2613,25286
"ta033",50,5,"Pa",40,2613,26987
"ta033",50,5,"Pa",50,2617,29788
"ta033",50,5,"Pa",60,2618,29995
"ta033",50,5,"Pa",70,2621,29220
"ta033",50,5,"Pa",80,2618,31506
"ta033",50,5,"Pa",90,2618,31857
"ta033",50,5,"Pa",100,2618,31653
"ta033",50,5,"Pc",0,2621,1198
"ta033",50,5,"Pc",10,2623,1313
"ta033",50,5,"Pc",20,2621,2204
"ta033",50,5,"Pc",30,2621,2383
"ta033",50,5,"Pc",40,2621,2527
"ta033",50,5,"Pc",50,2639,2354
"ta033",50,5,"Pc",60,2639,2465
"ta033",50,5,"Pc",70,2632,3107
"ta033",50,5,"Pc",80,2621,3090
"ta033",50,5,"Pc",90,2621,3138
"ta033",50,5,"Pc",100,2621,3207
"ta033",50,5,"LJP",0,2654,421
"ta034",50,5,"NEH",0,2782,82
"ta034",50,5,"NEH",10,2782,114
"ta034",50,5,"NEH",20,2782,137
"ta034",50,5,"NEH",30,2781,162
"ta034",50,5,"NEH",40,2781,190
"ta034",50,5,"NEH",50,2781,226
"ta034",50,5,"NEH",60,2781,238
"ta034",50,5,"NEH",70,2781,231
"ta034",50,5,"NEH",80,2781,246
"ta034",50,5,"NEH",90,2781,263
"ta034",50,5,"NEH",100,2774,264
"ta034",50,5,"BRN",0,2782,81
"ta034",50,5,"BRN",10,2782,144
"ta034",50,5,"BRN",20,2757,250
"ta034",50,5,"BRN",30,2788,359
"ta034",50,5,"BRN",40,2791,336
"ta034",50,5,"BRN",50,2791,390
"ta034",50,5,"BRN",60,2771,521
"ta034",50,5,"BRN",70,2771,528
"ta034",50,5,"BRN",80,2804,491
"ta034",50,5,"BRN",90,2766,602
"ta034",50,5,"BRN",100,2791,585
"ta034",50,5,"FF",0,2762,103
"ta034",50,5,"FF",10,2762,132
"ta034",50,5,"FF",20,2762,160
"ta034",50,5,"FF",30,2762,181
"ta034",50,5,"FF",40,2751,239
"ta034",50,5,"FF",50,2751,258
"ta034",50,5,"FF",60,2751,289
"ta034",50,5,"FF",70,2751,272
"ta034",50,5,"FF",80,2751,279
"ta034",50,5,"FF",90,2751,292
"ta034",50,5,"FF",100,2751,319
"ta034",50,5,"F5",0,2782,4238
"ta034",50,5,"F5",10,2751,6946
"ta034",50,5,"F5",20,2751,8896
"ta034",50,5,"F5",30,2751,10080
"ta034",50,5,"F5",40,2751,11387
"ta034",50,5,"F5",50,2751,12068
"ta034",50,5,"F5",60,2751,12504
"ta034",50,5,"F5",70,2751,12686
"ta034",50,5,"F5",80,2751,12899
"ta034",50,5,"F5",90,2751,12981
"ta034",50,5,"F5",100,2751,15220
"ta034",50,5,"RN",0,2762,6601
"ta034",50,5,"RN",10,2751,10092
"ta034",50,5,"RN",20,2751,12711
"ta034",50,5,"RN",30,2751,14877
"ta034",50,5,"RN",40,2751,16497
"ta034",50,5,"RN",50,2751,17642
"ta034",50,5,"RN",60,2751,18368
"ta034",50,5,"RN",70,2751,18779
"ta034",50,5,"RN",80,2751,19996
"ta034",50,5,"RN",90,2762,20596
"ta034",50,5,"RN",100,2762,21786
"ta034",50,5,"Pa",0,2782,9358
"ta034",50,5,"Pa",10,2751,15964
"ta034",50,5,"Pa",20,2762,17743
"ta034",50,5,"Pa",30,2751,20409
"ta034",50,5,"Pa",40,2751,28652
"ta034",50,5,"Pa",50,2751,30506
"ta034",50,5,"Pa",60,2751,31757
"ta034",50,5,"Pa",70,2751,31843
"ta034",50,5,"Pa",80,2751,36950
"ta034",50,5,"Pa",90,2751,31551
"ta034",50,5,"Pa",100,2751,31576
"ta034",50,5,"Pc",0,2762,1185
"ta034",50,5,"Pc",10,2752,1551
"ta034",50,5,"Pc",20,2752,1803
"ta034",50,5,"Pc",30,2762,2262
"ta034",50,5,"Pc",40,2751,2365
"ta034",50,5,"Pc",50,2762,2340
"ta034",50,5,"Pc",60,2762,2491
"ta034",50,5,"Pc",70,2762,2532
"ta034",50,5,"Pc",80,2782,2791
"ta034",50,5,"Pc",90,2751,2923
"ta034",50,5,"Pc",100,2751,2895
"ta034",50,5,"LJP",0,2762,509
"ta035",50,5,"NEH",0,2868,83
"ta035",50,5,"NEH",10,2868,122
"ta035",50,5,"NEH",20,2868,138
"ta035",50,5,"NEH",30,2868,161
"ta035",50,5,"NEH",40,2868,201
"ta035",50,5,"NEH",50,2868,199
"ta035",50,5,"NEH",60,2868,217
"ta035",50,5,"NEH",70,2868,247
"ta035",50,5,"NEH",80,2868,268
"ta035",50,5,"NEH",90,2868,256
"ta035",50,5,"NEH",100,2868,284
"ta035",50,5,"BRN",0,2868,72
"ta035",50,5,"BRN",10,2864,155
"ta035",50,5,"BRN",20,2864,220
"ta035",50,5,"BRN",30,2864,283
"ta035",50,5,"BRN",40,2864,333
"ta035",50,5,"BRN",50,2864,403
"ta035",50,5,"BRN",60,2864,469
"ta035",50,5,"BRN",70,2864,470
"ta035",50,5,"BRN",80,2864,498
"ta035",50,5,"BRN",90,2864,573
"ta035",50,5,"BRN",100,2864,616
"ta035",50,5,"FF",0,2899,130
"ta035",50,5,"FF",10,2899,158
"ta035",50,5,"FF",20,2899,205
"ta035",50,5,"FF",30,2899,213
"ta035",50,5,"FF",40,2899,249
"ta035",50,5,"FF",50,2864,250
"ta035",50,5,"FF",60,2864,266
"ta035",50,5,"FF",70,2864,276
"ta035",50,5,"FF",80,2864,305
"ta035",50,5,"FF",90,2864,328
"ta035",50,5,"FF",100,2864,318
"ta035",50,5,"F5",0,2864,3758
"ta035",50,5,"F5",10,2854,6027
"ta035",50,5,"F5",20,2854,7329
"ta035",50,5,"F5",30,2854,8272
"ta035",50,5,"F5",40,2854,9243
"ta035",50,5,"F5",50,2854,9857
"ta035",50,5,"F5",60,2854,10261
"ta035",50,5,"F5",70,2854,11574
"ta035",50,5,"F5",80,2854,11741
"ta035",50,5,"F5",90,2854,11593
"ta035",50,5,"F5",100,2854,12006
"ta035",50,5,"RN",0,2864,6519
"ta035",50,5,"RN",10,2854,9768
"ta035",50,5,"RN",20,2854,12230
"ta035",50,5,"RN",30,2854,14253
"ta035",50,5,"RN",40,2854,16969
"ta035",50,5,"RN",50,2854,15505
"ta035",50,5,"RN",60,2857,15447
"ta035",50,5,"RN",70,2854,15511
"ta035",50,5,"RN",80,2854,15684
"ta035",50,5,"RN",90,2857,15473
"ta035",50,5,"RN",100,2854,16617
"ta035",50,5,"Pa",0,2864,7020
"ta035",50,5,"Pa",10,2854,10719
"ta035",50,5,"Pa",20,2854,13172
"ta035",50,5,"Pa",30,2854,14751
"ta035",50,5,"Pa",40,2854,15956
"ta035",50,5,"Pa",50,2854,17106
"ta035",50,5,"Pa",60,2854,19625
"ta035",50,5,"Pa",70,2854,20773
"ta035",50,5,"Pa",80,2854,21163
"ta035",50,5,"Pa",90,2857,20732
"ta035",50,5,"Pa",100,2857,20764
"ta035",50,5,"Pc",0,2864,721
"ta035",50,5,"Pc",10,2854,931
"ta035",50,5,"Pc",20,2854,1026
"ta035",50,5,"Pc",30,2854,1146
"ta035",50,5,"Pc",40,2854,1215
"ta035",50,5,"Pc",50,2854,1326
"ta035",50,5,"Pc",60,2854,1430
"ta035",50,5,"Pc",70,2854,1600
"ta035",50,5,"Pc",80,2854,2012
"ta035",50,5,"Pc",90,2864,2247
"ta035",50,5,"Pc",100,2854,2156
"ta035",50,5,"LJP",0,2868,713
"ta036",50,5,"NEH",0,2850,82
"ta036",50,5,"NEH",10,2850,113
"ta036",50,5,"NEH",20,2850,140
"ta036",50,5,"NEH",30,2850,161
"ta036",50,5,"NEH",40,2850,200
"ta036",50,5,"NEH",50,2850,210
"ta036",50,5,"NEH",60,2850,220
"ta036",50,5,"NEH",70,2850,224
"ta036",50,5,"NEH",80,2850,239
"ta036",50,5,"NEH",90,2850,247
"ta036",50,5,"NEH",100,2850,250
"ta036",50,5,"BRN",0,2850,80
"ta036",50,5,"BRN",10,2839,153
"ta036",50,5,"BRN",20,2852,221
"ta036",50,5,"BRN",30,2852,295
"ta036",50,5,"BRN",40,2852,315
"ta036",50,5,"BRN",50,2852,342
"ta036",50,5,"BRN",60,2852,420
"ta036",50,5,"BRN",70,2852,419
"ta036",50,5,"BRN",80,2841,487
"ta036",50,5,"BRN",90,2841,488
"ta036",50,5,"BRN",100,2852,500
"ta036",50,5,"FF",0,2835,117
"ta036",50,5,"FF",10,2833,135
"ta036",50,5,"FF",20,2833,169
"ta036",50,5,"FF",30,2833,187
"ta036",50,5,"FF",40,2833,205
"ta036",50,5,"FF",50,2833,247
"ta036",50,5,"FF",60,2831,246
"ta036",50,5,"FF",70,2831,249
"ta036",50,5,"FF",80,2831,278
"ta036",50,5,"FF",90,2831,281
"ta036",50,5,"FF",100,2831,269
"ta036",50,5,"F5",0,2835,3917
"ta036",50,5,"F5",10,2825,5869
"ta036",50,5,"F5",20,2825,7776
"ta036",50,5,"F5",30,2825,9069
"ta036",50,5,"F5",40,2825,9945
"ta036",50,5,"F5",50,2825,10481
"ta036",50,5,"F5",60,2825,10911
"ta036",50,5,"F5",70,2825,11089
"ta036",50,5,"F5",80,2825,11331
"ta036",50,5,"F5",90,2825,11403
"ta036",50,5,"F5",100,2825,11301
"ta036",50,5,"RN",0,2835,6398
"ta036",50,5,"RN",10,2825,9594
"ta036",50,5,"RN",20,2825,12237
"ta036",50,5,"RN",30,2825,14700
"ta036",50,5,"RN",40,2825,16206
"ta036",50,5,"RN",50,2825,17324
"ta036",50,5,"RN",60,2825,17980
"ta036",50,5,"RN",70,2825,18567
"ta036",50,5,"RN",80,2825,18838
"ta036",50,5,"RN",90,2825,18773
"ta036",50,5,"RN",100,2825,18802
"ta036",50,5,"Pa",0,2835,8316
"ta036",50,5,"Pa",10,2825,12100
"ta036",50,5,"Pa",20,2825,15610
"ta036",50,5,"Pa",30,2825,19031
"ta036",50,5,"Pa",40,2825,21112
"ta036",50,5,"Pa",50,2825,22107
"ta036",50,5,"Pa",60,2825,22705
"ta036",50,5,"Pa",70,2825,22991
"ta036",50,5,"Pa",80,2825,23452
"ta036",50,5,"Pa",90,2825,23436
"ta036",50,5,"Pa",100,2825,23406
"ta036",50,5,"Pc",0,2835,1065
"ta036",50,5,"Pc",10,2827,1332
"ta036",50,5,"Pc",20,2836,2470
"ta036",50,5,"Pc",30,2836,2884
"ta036",50,5,"Pc",40,2836,3077
"ta036",50,5,"Pc",50,2836,3247
"ta036",50,5,"Pc",60,2836,3380
"ta036",50,5,"Pc",70,2836,3380
"ta036",50,5,"Pc",80,2836,3445
"ta036",50,5,"Pc",90,2836,3444
"ta036",50,5,"Pc",100,2836,3451
"ta036",50,5,"LJP",0,2842,426
"ta037",50,5,"NEH",0,2758,74
"ta037",50,5,"NEH",10,2758,93
"ta037",50,5,"NEH",20,2758,122
"ta037",50,5,"NEH",30,2735,162
"ta037",50,5,"NEH",40,2735,156
"ta037",50,5,"NEH",50,2756,201
"ta037",50,5,"NEH",60,2751,189
"ta037",50,5,"NEH",70,2751,223
"ta037",50,5,"NEH",80,2751,211
"ta037",50,5,"NEH",90,2751,238
"ta037",50,5,"NEH",100,2751,220
"ta037",50,5,"BRN",0,2758,66
"ta037",50,5,"BRN",10,2755,187
"ta037",50,5,"BRN",20,2736,190
"ta037",50,5,"BRN",30,2736,263
"ta037",50,5,"BRN",40,2750,313
"ta037",50,5,"BRN",50,2736,349
"ta037",50,5,"BRN",60,2763,396
"ta037",50,5,"BRN",70,2724,498
"ta037",50,5,"BRN",80,2724,533
"ta037",50,5,"BRN",90,2757,470
"ta037",50,5,"BRN",100,2757,493
"ta037",50,5,"FF",0,2736,91
"ta037",50,5,"FF",10,2736,111
"ta037",50,5,"FF",20,2736,144
"ta037",50,5,"FF",30,2736,153
"ta037",50,5,"FF",40,2736,191
"ta037",50,5,"FF",50,2751,222
"ta037",50,5,"FF",60,2750,211
"ta037",50,5,"FF",70,2750,254
"ta037",50,5,"FF",80,2735,234
"ta037",50,5,"FF",90,2736,268
"ta037",50,5,"FF",100,2736,256
"ta037",50,5,"F5",0,2728,3467
"ta037",50,5,"F5",10,2719,5071
"ta037",50,5,"F5",20,2719,6882
"ta037",50,5,"F5",30,2719,7684
"ta037",50,5,"F5",40,2719,8070
"ta037",50,5,"F5",50,2719,9557
"ta037",50,5,"F5",60,2716,10417
"ta037",50,5,"F5",70,2719,9558
"ta037",50,5,"F5",80,2719,9734
"ta037",50,5,"F5",90,2719,9719
"ta037",50,5,"F5",100,2719,9725
"ta037",50,5,"RN",0,2728,5624
"ta037",50,5,"RN",10,2719,8007
"ta037",50,5,"RN",20,2717,10167
"ta037",50,5,"RN",30,2717,11732
"ta037",50,5,"RN",40,2726,13534
"ta037",50,5,"RN",50,2716,15177
"ta037",50,5,"RN",60,2739,18303
"ta037",50,5,"RN",70,2725,19683
"ta037",50,5,"RN",80,2719,20408
"ta037",50,5,"RN",90,2719,20599
"ta037",50,5,"RN",100,2719,20589
"ta037",50,5,"Pa",0,2728,9703
"ta037",50,5,"Pa",10,2719,13567
"ta037",50,5,"Pa",20,2719,18159
"ta037",50,5,"Pa",30,2717,18366
"ta037",50,5,"Pa",40,2721,25005
"ta037",50,5,"Pa",50,2728,26201
"ta037",50,5,"Pa",60,2720,24242
"ta037",50,5,"Pa",70,2716,28416
"ta037",50,5,"Pa",80,2716,28699
"ta037",50,5,"Pa",90,2716,28942
"ta037",50,5,"Pa",100,2716,27833
"ta037",50,5,"Pc",0,2732,1200
"ta037",50,5,"Pc",10,2727,2012
"ta037",50,5,"Pc",20,2727,2256
"ta037",50,5,"Pc",30,2749,2800
"ta037",50,5,"Pc",40,2727,2156
"ta037",50,5,"Pc",50,2727,2230
"ta037",50,5,"Pc",60,2735,2289
"ta037",50,5,"Pc",70,2735,2450
"ta037",50,5,"Pc",80,2735,2535
"ta037",50,5,"Pc",90,2735,2561
"ta037",50,5,"Pc",100,2735,2582
"ta037",50,5,"LJP",0,2734,380
"ta038",50,5,"NEH",0,2721,83
"ta038",50,5,"NEH",10,2721,104
"ta038",50,5,"NEH",20,2721,157
"ta038",50,5,"NEH",30,2721,162
"ta038",50,5,"NEH",40,2703,200
"ta038",50,5,"NEH",50,2703,207
"ta038",50,5,"NEH",60,2703,232
"ta038",50,5,"NEH",70,2703,226
"ta038",50,5,"NEH",80,2703,234
"ta038",50,5,"NEH",90,2703,258
"ta038",50,5,"NEH",100,2703,269
"ta038",50,5,"BRN",0,2721,81
"ta038",50,5,"BRN",10,2703,149
"ta038",50,5,"BRN",20,2691,255
"ta038",50,5,"BRN",30,2712,328
"ta038",50,5,"BRN",40,2695,377
"ta038",50,5,"BRN",50,2703,373
"ta038",50,5,"BRN",60,2703,443
"ta038",50,5,"BRN",70,2703,452
"ta038",50,5,"BRN",80,2703,462
"ta038",50,5,"BRN",90,2695,506
"ta038",50,5,"BRN",100,2695,499
"ta038",50,5,"FF",0,2704,102
"ta038",50,5,"FF",10,2704,138
"ta038",50,5,"FF",20,2704,146
"ta038",50,5,"FF",30,2704,206
"ta038",50,5,"FF",40,2715,243
"ta038",50,5,"FF",50,2715,232
"ta038",50,5,"FF",60,2715,254
"ta038",50,5,"FF",70,2733,257
"ta038",50,5,"FF",80,2733,271
"ta038",50,5,"FF",90,2733,322
"ta038",50,5,"FF",100,2733,282
"ta038",50,5,"F5",0,2683,3566
"ta038",50,5,"F5",10,2683,5541
"ta038",50,5,"F5",20,2683,6879
"ta038",50,5,"F5",30,2683,8082
"ta038",50,5,"F5",40,2683,8698
"ta038",50,5,"F5",50,2683,9574
"ta038",50,5,"F5",60,2683,9966
"ta038",50,5,"F5",70,2683,9729
"ta038",50,5,"F5",80,2683,10119
"ta038",50,5,"F5",90,2683,10342
"ta038",50,5,"F5",100,2683,10212
"ta038",50,5,"RN",0,2683,6506
"ta038",50,5,"RN",10,2683,10159
"ta038",50,5,"RN",20,2683,12587
"ta038",50,5,"RN",30,2683,14439
"ta038",50,5,"RN",40,2683,16222
"ta038",50,5,"RN",50,2683,17068
"ta038",50,5,"RN",60,2683,17571
"ta038",50,5,"RN",70,2683,18289
"ta038",50,5,"RN",80,2683,18266
"ta038",50,5,"RN",90,2683,18350
"ta038",50,5,"RN",100,2683,18866
"ta038",50,5,"Pa",0,2683,8119
"ta038",50,5,"Pa",10,2683,11826
"ta038",50,5,"Pa",20,2683,15475
"ta038",50,5,"Pa",30,2683,18590
"ta038",50,5,"Pa",40,2683,19617
"ta038",50,5,"Pa",50,2683,20803
"ta038",50,5,"Pa",60,2683,21691
"ta038",50,5,"Pa",70,2683,22049
"ta038",50,5,"Pa",80,2683,22014
"ta038",50,5,"Pa",90,2683,25887
"ta038",50,5,"Pa",100,2683,25916
"ta038",50,5,"Pc",0,2695,900
"ta038",50,5,"Pc",10,2695,1268
"ta038",50,5,"Pc",20,2695,1412
"ta038",50,5,"Pc",30,2695,1716
"ta038",50,5,"Pc",40,2695,1877
"ta038",50,5,"Pc",50,2695,1995
"ta038",50,5,"Pc",60,2695,2035
"ta038",50,5,"Pc",70,2695,2123
"ta038",50,5,"Pc",80,2695,2228
"ta038",50,5,"Pc",90,2695,2210
"ta038",50,5,"Pc",100,2695,2280
"ta038",50,5,"LJP",0,2704,496
"ta039",50,5,"NEH",0,2576,70
"ta039",50,5,"NEH",10,2565,108
"ta039",50,5,"NEH",20,2565,143
"ta039",50,5,"NEH",30,2570,151
"ta039",50,5,"NEH",40,2564,181
"ta039",50,5,"NEH",50,2564,200
"ta039",50,5,"NEH",60,2564,241
"ta039",50,5,"NEH",70,2566,253
"ta039",50,5,"NEH",80,2577,233
"ta039",50,5,"NEH",90,2577,241
"ta039",50,5,"NEH",100,2577,262
"ta039",50,5,"BRN",0,2576,75
"ta039",50,5,"BRN",10,2565,145
"ta039",50,5,"BRN",20,2558,229
"ta039",50,5,"BRN",30,2570,358
"ta039",50,5,"BRN",40,2550,395
"ta039",50,5,"BRN",50,2552,480
"ta039",50,5,"BRN",60,2550,546
"ta039",50,5,"BRN",70,2550,555
"ta039",50,5,"BRN",80,2561,593
"ta039",50,5,"BRN",90,2581,539
"ta039",50,5,"BRN",100,2581,569
"ta039",50,5,"FF",0,2567,88
"ta039",50,5,"FF",10,2567,127
"ta039",50,5,"FF",20,2567,135
"ta039",50,5,"FF",30,2573,171
"ta039",50,5,"FF",40,2573,189
"ta039",50,5,"FF",50,2565,210
"ta039",50,5,"FF",60,2557,254
"ta039",50,5,"FF",70,2557,240
"ta039",50,5,"FF",80,2557,250
"ta039",50,5,"FF",90,2571,279
"ta039",50,5,"FF",100,2570,317
"ta039",50,5,"F5",0,2554,4413
"ta039",50,5,"F5",10,2548,6651
"ta039",50,5,"F5",20,2548,9790
"ta039",50,5,"F5",30,2548,13438
"ta039",50,5,"F5",40,2548,13439
"ta039",50,5,"F5",50,2548,14070
"ta039",50,5,"F5",60,2547,14452
"ta039",50,5,"F5",70,2547,14720
"ta039",50,5,"F5",80,2548,13865
"ta039",50,5,"F5",90,2548,14312
"ta039",50,5,"F5",100,2548,14270
"ta039",50,5,"RN",0,2564,6356
"ta039",50,5,"RN",10,2555,9899
"ta039",50,5,"RN",20,2547,12744
"ta039",50,5,"RN",30,2555,15960
"ta039",50,5,"RN",40,2548,16120
"ta039",50,5,"RN",50,2554,19679
"ta039",50,5,"RN",60,2561,20257
"ta039",50,5,"RN",70,2561,20639
"ta039",50,5,"RN",80,2561,21725
"ta039",50,5,"RN",90,2554,20255
"ta039",50,5,"RN",100,2554,20258
"ta039",50,5,"Pa",0,2554,10738
"ta039",50,5,"Pa",10,2547,16515
